1.940733989999999989e-03 2.469296420984315715e-03 2.997859010581350320e-03 3.526421344920234371e-03 4.054983832100108286e-03 4.583546375412150993e-03 5.112108978451036095e-03 5.640671612338375197e-03 6.169233683125439557e-03 6.697796357726424656e-03 7.226358955542387837e-03 7.754921261109890343e-03 8.283484260523310203e-03 8.812046775477649571e-03 9.340608429191014569e-03 9.869171125308296225e-03 1.039773374350040636e-02 1.092629630265072940e-02 1.145485896940135091e-02 1.198342151057004042e-02 1.251198422773430394e-02 1.304054618836501464e-02 1.356910852284353222e-02 1.409767105765097686e-02 1.462623371533555879e-02 1.515479627512352802e-02 1.568335898094293246e-02 1.621192070907421373e-02 1.674048364925604521e-02 1.726904664894750654e-02 1.779760853764243353e-02 1.832617153532520304e-02 1.885473458357041221e-02 1.938329624541336449e-02 1.991185828038318645e-02 2.044042083240993693e-02 2.096898412293296196e-02 2.149754594824876061e-02 2.202610871416324501e-02 2.255467202227970716e-02 2.308323396652407072e-02 2.361179550109202344e-02 2.414035806429952816e-02 2.466892150429257982e-02 2.519748353994484200e-02 2.572604595056415117e-02 2.625460929971825189e-02 2.678317151232091978e-02 2.731173310153822004e-02 2.784029532586995356e-02 2.836885871008510210e-02 2.889742109060670916e-02 2.942598321471090808e-02 2.995454665007740713e-02 3.048310905033368295e-02 3.101167058505215068e-02 3.154023258381922351e-02 3.206879534861660497e-02 3.259735931391147951e-02 3.312592048805818729e-02 3.365448293631802951e-02 3.418304734478849749e-02 3.471160854881864821e-02 3.524017050600190132e-02 3.576873310133584644e-02 3.629729651530025358e-02 3.682585769138706222e-02 3.735442071361880223e-02 3.788298444209226012e-02 3.841154567079699961e-02 3.894010836253211649e-02 3.946867099619793401e-02 3.999722974724963936e-02 4.052992492954649723e-02 4.106939144125579949e-02 4.161567703807035612e-02 4.216884806371600652e-02 4.272897191970913972e-02 4.329614300905632041e-02 4.387045187539877211e-02 4.445197386173296850e-02 4.504077495400899550e-02 4.563690301076761546e-02 4.624042637692861446e-02 4.685143255423612763e-02 4.747000851660408693e-02 4.809624807043889200e-02 4.873022214372089989e-02 4.937198585163044690e-02 5.002159196649619971e-02 5.067911815836204092e-02 5.134465152627704781e-02 5.201829383555475750e-02 5.270012135650422452e-02 5.339019548018391487e-02 5.408857112945291562e-02 5.479530235453916598e-02 5.551047918856755192e-02 5.623419178210194158e-02 5.696653253374624193e-02 5.770757155537502986e-02 5.845735746102118102e-02 5.921594458251510512e-02 5.998339608595951167e-02 6.075980219981604036e-02 6.154525423806202905e-02 6.233983690966602570e-02 6.314360047069404736e-02 6.395658912559055997e-02 6.477885207225919650e-02 6.561047105871016527e-02 6.645152206245902304e-02 6.730210072954176392e-02 6.816227309527088385e-02 6.903207554062984475e-02 6.991153693950676040e-02 7.080071889429945253e-02 7.169969939576462115e-02 7.260856264237840196e-02 7.352737588729869878e-02 7.445618447156278352e-02 7.539502200404683829e-02 7.634390948864129556e-02 7.730291385368653900e-02 7.827210543772303297e-02 7.925155954766981148e-02 8.024132415204317248e-02 8.124142395122413429e-02 8.225188015683429499e-02 8.327271650478651477e-02 8.430399559743319282e-02 8.534577910256696542e-02 8.639813224757597609e-02 8.746106559133150216e-02 8.853459232445932969e-02 8.961872742785176316e-02 9.071349039938285397e-02 9.181894325355173525e-02 9.293513375251268027e-02 9.406209142530717882e-02 9.519982182009895100e-02 9.634830976303013217e-02 9.750755578971898041e-02 9.867759928171380979e-02 9.985847272149238341e-02 1.010510344728325904e-01 1.022567602879762422e-01 1.034757965951595832e-01 1.047082071097191203e-01 1.059540755274740037e-01 1.072135460826009051e-01 1.084869065741826677e-01 1.097742334739470749e-01 1.110756056847014839e-01 1.123911270359897463e-01 1.137209120951253871e-01 1.150651358192858326e-01 1.164239000271416052e-01 1.177973650041711090e-01 1.191856824504875373e-01 1.205889014193007036e-01 1.220070695808471439e-01 1.234403242683997648e-01 1.248887703572945512e-01 1.263525155619406592e-01 1.278317916381097041e-01 1.293265576126834682e-01 1.308368961913162765e-01 1.323628729250890812e-01 1.339045535503535778e-01 1.354620262645481465e-01 1.370354729954727790e-01 1.386248441709735379e-01 1.402302084795265524e-01 1.418515967563497016e-01 1.434889642003780719e-01 1.451423764388709570e-01 1.468119269972423813e-01 1.484976283258906127e-01 1.501994466587677213e-01 1.519173261154085075e-01 1.536512885480874890e-01 1.554012597700457354e-01 1.571672898976275157e-01 1.589493899829091395e-01 1.607475355409198337e-01 1.625616521167937145e-01 1.643916933861065410e-01 1.662375672448386799e-01 1.680992694171946633e-01 1.699767748416738666e-01 1.718700504152622932e-01 1.737790178444093003e-01 1.757035944372023484e-01 1.776435784089040459e-01 1.795989913444608621e-01 1.815697027371266370e-01 1.835556524447821136e-01 1.855567559081230389e-01 1.875728344052817465e-01 1.896037010000000134e-01 1.916491975559269922e-01 1.937092174444516590e-01 1.957835909950515485e-01 1.978722675862279179e-01 1.999750107861683612e-01 2.020916697009235152e-01 2.042219776576072454e-01 2.063657813195642066e-01 2.085229769754671225e-01 2.106933523443317580e-01 2.128767927792049042e-01 2.150730373718556521e-01 2.172819304072797220e-01 2.195031809857816429e-01 2.217366408905682706e-01 2.239821846672429007e-01 2.262395871634771127e-01 2.285086917662720873e-01 2.307892477732035874e-01 2.330810442225447754e-01 2.353838747819447241e-01 2.376975741491048066e-01 2.400219647836918935e-01 2.423568871176162154e-01 2.447021018799028225e-01 2.470573614258856077e-01 2.494225143509884446e-01 2.517973442804620765e-01 2.541816571906748146e-01 2.565752700124117602e-01 2.589780006243268540e-01 2.613895817215217687e-01 2.638097895495908340e-01 2.662384177094208049e-01 2.686752659180846048e-01 2.711201048460695207e-01 2.735727622687953442e-01 2.760330235017920408e-01 2.785006624734008285e-01 2.809754744657725900e-01 2.834573020155682910e-01 2.859459823705226555e-01 2.884413312008611840e-01 2.909432414757336938e-01 2.934514671006619446e-01 2.959658829595280261e-01 2.984862253831186418e-01 3.010124223999369741e-01 3.035442461249938662e-01 3.060815821527347325e-01 3.086242061088437239e-01 3.111719310749021528e-01 3.137246150909465126e-01 3.162820033547443233e-01 3.188439953519447978e-01 3.214104243364600544e-01 3.239810514498553395e-01 3.265557738732944304e-01 3.291343413763543335e-01 3.317166249621914531e-01 3.343024473456137624e-01 3.368916806375506501e-01 3.394841330681055425e-01 3.420796440348068956e-01 3.446780683414869539e-01 3.472792162763173041e-01 3.498829232429494507e-01 3.524890866207466278e-01 3.550974854485290377e-01 3.577080387311954990e-01 3.603205422485364906e-01 3.629348673192228647e-01 3.655508310207270517e-01 3.681683072846110849e-01 3.707871756302962840e-01 3.734072749429208637e-01 3.760284530089004762e-01 3.786505732937275881e-01 3.812734753899620910e-01 3.838970468467502450e-01 3.865211934256332360e-01 3.891457033944958344e-01 3.917705073979670383e-01 3.943954593019192156e-01 3.970204451023114367e-01 3.996453346829432207e-01 4.022699933719752763e-01 4.048943388658758913e-01 4.075182370353996331e-01 4.101415467715219254e-01 4.127641977416396379e-01 4.153860949030890870e-01 4.180070953522032617e-01 4.206271312119825856e-01 4.232460708336912569e-01 4.258638290517482994e-01 4.284803062594484402e-01 4.310954236292239838e-01 4.337090754304551710e-01 4.363211552306924257e-01 4.389316162960328893e-01 4.415403300060582459e-01 4.441472069348084695e-01 4.467521727289495148e-01 4.493551493424643994e-01 4.519560841827742759e-01 4.545548910274487264e-01 4.571514377548775432e-01 4.597456679182254646e-01 4.623375354235730872e-01 4.649269500617554396e-01 4.675138440595111855e-01 4.700981758546773914e-01 4.726798546892961306e-01 4.752587985187012865e-01 4.778349291463196424e-01 4.804082202429724169e-01 4.829785888301554864e-01 4.855460004809324381e-01 4.881103878630647652e-01 4.906716485159305918e-01 4.932297786688064622e-01 4.957846781108173340e-01 4.983363337351312539e-01 5.008846559644052343e-01 5.034296724042718330e-01 5.059712770164678242e-01 5.085093957327952996e-01 5.110440351602086873e-01 5.135750723180005917e-01 5.161025173638957853e-01 5.186263155657497848e-01 5.211464622135966174e-01 5.236629020164456083e-01 5.261755324164395509e-01 5.286843023422951315e-01 5.311892640817142963e-01 5.336903543982869369e-01 5.361874870539043991e-01 5.386806294139160345e-01 5.411697694663188951e-01 5.436548620053059944e-01 5.461358738227644061e-01 5.486127175559576408e-01 5.510854713217291367e-01 5.535540062941353145e-01 5.560183656782100581e-01 5.584784251638517105e-01 5.609342195848675550e-01 5.633857335058802818e-01 5.658328933145706507e-01 5.682757095835694328e-01 5.707141312701412561e-01 5.731481686001079767e-01 5.755777503847872012e-01 5.780028460762544062e-01 5.804234901563235516e-01 5.828396502797720258e-01 5.852512892876834405e-01 5.876583744203716098e-01 5.900609517143030613e-01 5.924588520732534391e-01 5.948522368195677812e-01 5.972409500298723195e-01 5.996250899313930738e-01 6.020045235323853161e-01 6.043793253228633144e-01 6.067494153933056245e-01 6.091147798377233302e-01 6.114754985965502598e-01 6.138314047697450704e-01 6.161825806292373642e-01 6.185289733851082605e-01 6.208706366948871791e-01 6.232074048871942828e-01 6.255393702057971961e-01 6.278664806689209232e-01 6.301886577929733946e-01 6.325058914172172475e-01 6.348181019298770877e-01 6.371251507338275832e-01 6.394269853848258967e-01 6.417235646103373048e-01 6.440147680687570153e-01 6.463006565125042346e-01 6.485810019067952403e-01 6.508558765939704838e-01 6.531250914076868197e-01 6.553886587193362701e-01 6.576465501088956112e-01 6.598986262381751899e-01 6.621448906809146440e-01 6.643155711992617674e-01 6.662157172417213502e-01 6.679183605377869704e-01 6.694787111495218435e-01 6.709304216704549129e-01 6.722956767546820478e-01 6.735899552664679213e-01 6.748246550000001065e-01 6.760085671729169077e-01 6.771485687366722850e-01 6.782503716900314394e-01 6.793185000546381191e-01 6.803565401951860991e-01 6.813675221780568503e-01 6.823540893207813429e-01 6.833184759531505392e-01 6.842626821505449763e-01 6.851884524645445174e-01 6.860973119963195144e-01 6.869905213031437530e-01 6.878692109812255540e-01 6.887344322914575878e-01 6.895871698156570417e-01 6.904283481392016197e-01 6.912586469442925097e-01 6.920789085656066097e-01 6.928896369053239024e-01 6.936914994698949455e-01 6.944849938620690777e-01 6.952706595554476454e-01 6.960490638188038259e-01 6.968205488621325161e-01 6.975855060471459756e-01 6.983444153967320878e-01 6.990975229252013312e-01 6.998452739260089261e-01 7.005879482206242015e-01 7.013258277399909701e-01 7.020592790819891738e-01 7.027884936040571517e-01 7.035138011831507665e-01 7.042353178067155550e-01 7.049534790623149805e-01 7.056683412101614206e-01 7.063802548388058433e-01 7.070893494272844082e-01 7.077958827687623744e-01 7.085000340452640710e-01 7.092019333571387696e-01 7.099018522308105927e-01 7.106000172294107964e-01 7.112964502942948908e-01 7.119914421328781273e-01 7.126851684830868283e-01 7.133777448230168572e-01 7.140693367202894937e-01 7.147600841079290168e-01 7.154502508367404090e-01 7.161399448331985385e-01 7.168293101493837804e-01 7.175185533886534461e-01 7.182077590581071869e-01 7.188971926534629686e-01 7.195870594278217514e-01 7.202774560389096914e-01 7.209686013401009896e-01 7.216606740677365961e-01 7.223538496972913281e-01 7.230483364032568305e-01 7.237442937099684004e-01 7.244419765353410368e-01 7.251415705009356394e-01 7.258432841431292637e-01 7.265473717763577532e-01 7.272539966647192378e-01 7.279634257648119888e-01 7.286758971183281419e-01 7.293916970443726777e-01 7.301110993523918236e-01 7.308343291567471756e-01 7.315617692881102307e-01 7.322936482605184594e-01 7.330303975728172938e-01 7.337723185420521599e-01 7.345197556118997495e-01 7.352731925921992540e-01 7.360329914621243086e-01 7.367996944995839348e-01 7.375738148015681395e-01 7.383558084986615588e-01 7.391462761655496205e-01 7.399459387321899451e-01 7.407554745894172621e-01 7.415757184184780249e-01 7.424075574350562645e-01 7.432518499499339848e-01 7.441097647621445210e-01 7.449823747023577303e-01 7.458711877661499123e-01 7.467777775154575970e-01 7.477039622237336980e-01 7.486518231140910640e-01 7.496237905098660503e-01 7.506226401208169197e-01 7.516518798170476190e-01 7.527157925996615928e-01 7.538197009433096341e-01 7.549702420016703996e-01 7.561759248909885045e-01 7.574479337925590361e-01 7.588019055763823850e-01 7.602609635093457996e-01 7.618614671816135164e-01 7.636490062419923897e-01 7.654799106302683231e-01 7.673017813092373185e-01 7.691147972362196716e-01 7.709188882454558467e-01 7.727140454663735669e-01 7.745003670387724526e-01 7.762777770107851527e-01 7.780463935788827223e-01 7.798062552868262332e-01 7.815573406461537864e-01 7.832996896246371410e-01 7.850332901962335796e-01 7.867581869712552134e-01 7.884744031611762294e-01 7.901820048026287902e-01 7.918809706212407429e-01 7.935713475233955316e-01 7.952532102755607291e-01 7.969264592926774693e-01 7.985911404861991691e-01 8.002473649999715111e-01 8.018950724043453215e-01 8.035343909944475671e-01 8.051652739276365933e-01 8.067877824333981041e-01 8.084018422104378709e-01 8.100075372982856736e-01 8.116049012495968329e-01 8.131940051461262753e-01 8.147747827192814984e-01 8.163473433487077324e-01 8.179116038926305121e-01 8.194676815253512103e-01 8.210154610792556040e-01 8.225551554680978761e-01 8.240866695262387687e-01 8.256101013849306280e-01 8.271254142498777329e-01 8.286326015450155014e-01 8.301317027258239278e-01 8.316227411576311290e-01 8.331058278157832397e-01 8.345808496204302207e-01 8.360479490714997075e-01 8.375069894386578673e-01 8.389581629995161993e-01 8.404013059364177085e-01 8.418365867270746206e-01 8.432640448790524879e-01 8.446836260491166204e-01 8.460953222474518753e-01 8.474992063694398725e-01 8.488952333507786552e-01 8.502834303345589984e-01 8.516639493545102857e-01 8.530366516967528012e-01 8.544016583392117781e-01 8.557589459097930673e-01 8.571084941982197725e-01 8.584503202163964453e-01 8.597845029299575614e-01 8.611110169124777114e-01 8.624299678421897264e-01 8.637412645818309809e-01 8.650449465487206613e-01 8.663409824035983586e-01 8.676294800860762102e-01 8.689104673074866669e-01 8.701839054873647950e-01 8.714498860501063149e-01 8.727083199060575724e-01 8.739592143537042723e-01 8.752026610909088289e-01 8.764386250675817447e-01 8.776672158273524094e-01 8.788883920968443286e-01 8.801021372951346455e-01 8.813085290261234439e-01 8.825074940777771770e-01 8.836990830517179596e-01 8.848833727272740202e-01 8.860603174194087162e-01 8.872299757458192992e-01 8.883923278516836497e-01 8.895474146160204931e-01 8.906951729958894060e-01 8.918357485818817487e-01 8.929690738450173360e-01 8.940951790534820143e-01 8.952141030328660820e-01 8.963258410069493420e-01 8.974303784482143831e-01 8.985277435398494328e-01 8.996179700000002111e-01 9.007010628278100395e-01 9.017770711443822140e-01 9.028459803343416024e-01 9.039077851678133380e-01 9.049624648818607175e-01 9.060101208451409871e-01 9.070507251901187562e-01 9.080843453109050945e-01 9.091109611178653793e-01 9.101305372652678249e-01 9.111430447627835161e-01 9.121486157839538977e-01 9.131472484205711559e-01 9.141389139776997519e-01 9.151236476737077963e-01 9.161014436291223806e-01 9.170723216771221598e-01 9.180362390559918540e-01 9.189933104350204163e-01 9.199434713967257204e-01 9.208868361317764650e-01 9.218232805212723813e-01 9.227529214924298229e-01 9.236757315924322143e-01 9.245916574386046083e-01 9.255008075304648196e-01 9.264031616427823579e-01 9.272987801172103417e-01 9.281875897996366698e-01 9.290695900429656318e-01 9.299448728252361906e-01 9.308134208913561025e-01 9.316752406697591526e-01 9.325303354450104054e-01 9.333787624511064029e-01 9.342205000604317799e-01 9.350555361778921659e-01 9.358838834309440857e-01 9.367056111446461220e-01 9.375206267301618990e-01 9.383290883959322093e-01 9.391308732630960776e-01 9.399260267535670677e-01 9.407145937800549529e-01 9.414965343014678467e-01 9.422719359261405581e-01 9.430407494605269614e-01 9.438030760175085687e-01 9.445588222780538779e-01 9.453080117347369971e-01 9.460506886361943479e-01 9.467868633035567694e-01 9.475165774438150113e-01 9.482398330905790207e-01 9.489566467774489533e-01 9.496669324889767116e-01 9.503707733864259488e-01 9.510680898862667876e-01 9.517589840325855199e-01 9.524434254860639770e-01 9.531214872069588839e-01 9.537930780820836896e-01 9.544582630207895102e-01 9.551170557425788799e-01 9.557694510377039432e-01 9.564155278499367752e-01 9.570552781964035693e-01 9.576886739425167772e-01 9.583157134330098081e-01 9.589364162534151914e-01 9.595508272475555822e-01 9.601589520838098579e-01 9.607607499272472484e-01 9.613563389307172580e-01 9.619457072472143988e-01 9.625287571226518457e-01 9.631055553422600557e-01 9.636761179480521911e-01 9.642404759791188829e-01 9.647986853931667106e-01 9.653507336574790321e-01 9.658966045471966133e-01 9.664362891726855365e-01 9.669697968716413072e-01 9.674972612491024027e-01 9.680185793888522738e-01 9.685339089747787567e-01 9.690431031007403773e-01 9.695462927308046153e-01 9.700434976979857016e-01 9.705347121648023601e-01 9.710199493582022390e-01 9.714993006489603955e-01 9.719727843209319262e-01 9.724403933482254070e-01 9.729021504089602201e-01 9.733581433251016213e-01 9.738083881853876189e-01 9.742530018403003922e-01 9.746919403551264072e-01 9.751252739618013754e-01 9.755530583202010053e-01 9.759753113106363065e-01 9.763920852805823003e-01 9.768035200587111833e-01 9.772096343471825541e-01 9.776104260138607227e-01 9.780060280143094698e-01 9.783964015740199693e-01 9.787816218246572220e-01 9.791618262708049469e-01 9.795369811770691104e-01 9.799071585067278267e-01 9.802724366606712092e-01 9.806327934660269419e-01 9.809882619139751458e-01 9.813389589769810906e-01 9.816848073867302515e-01 9.820259270091930004e-01 9.823623144222242143e-01 9.826938997553619215e-01 9.830207661924535989e-01 9.833428446350079843e-01 9.836601931748579775e-01 9.839728122899620288e-01 9.842806123057682433e-01 9.845836766223282632e-01 9.848819313794749952e-01 9.851752903131809624e-01 9.854638626871150553e-01 9.857476021423203782e-01 9.860265348596576329e-01 9.863006106604759182e-01 9.865698159086149222e-01 9.868342624285060261e-01 9.870938218480561632e-01 9.873487044383932876e-01 9.875987845511409180e-01 9.878441925423824266e-01 9.880849881338820140e-01 9.883211468100669972e-01 9.885527941570955157e-01 9.887799121172945460e-01 9.890027220394328467e-01 9.892212423966804113e-01 9.894354638394250445e-01 9.896455794326542987e-01 9.898516373721715222e-01 9.900537133167964798e-01 9.902519067077734105e-01 9.904462936068392231e-01 9.906370399757781220e-01 9.908241935130350786e-01 9.910078039274542450e-01 9.911880013123792743e-01 9.913648578996789862e-01 9.915384718955276844e-01 9.917089279362854004e-01 9.918762714616216059e-01 9.920405937152538822e-01 9.922019831717837635e-01 9.923604759899720129e-01 9.925161804601113635e-01 9.926691125836404339e-01 9.928193617556656525e-01 9.929670474046284889e-01 9.931120962554114140e-01 9.932546386946939920e-01 9.933946524196525241e-01 9.935322827846180260e-01 9.936676037898498626e-01 9.938005460872545438e-01 9.939312513021342221e-01 9.940596837523756335e-01 9.941859734957466666e-01 9.943101643537353151e-01 9.944322303271182495e-01 9.945522420316265100e-01 9.946703382981186836e-01 9.947864856167244474e-01 9.949006974161700434e-01 9.950129814686492491e-01 9.951235070038063624e-01 9.952322295663719176e-01 9.953392770396802813e-01 9.954445362394924723e-01 9.955481463487843019e-01 9.956501336702074934e-01 9.957505304786169464e-01 9.958493769462396505e-01 9.959466271633906631e-01 9.960424726292623765e-01 9.961367556221212283e-01 9.962296241555856913e-01 9.963211037082320143e-01 9.964112198704627721e-01 9.964999002947785289e-01 9.965873551599310209e-01 9.966734260706346937e-01 9.967582820000002730e-01 9.968418493801676217e-01 9.969241408020813600e-01 9.970052941924606449e-01 9.970852239268919170e-01 9.971640053863365383e-01 9.972416506363303013e-01 9.973181251125224911e-01 9.973935785003459342e-01 9.974678770101108594e-01 9.975410887879705424e-01 9.976133410928490486e-01 9.976845082276579735e-01 9.977546360882229015e-01 9.978238085465812590e-01 9.978919727250774585e-01 9.979591834239223136e-01 9.980254562419582642e-01 9.980907540048850057e-01 9.981551491384789143e-01 9.982186358545455107e-01 9.982812490037998865e-01 9.983429322446412124e-01 9.984037770729604633e-01 9.984637736341005487e-01 9.985234526282792400e-01 9.985831134874740833e-01 9.986428326466253447e-01 9.987025112662917259e-01 9.987622104549949142e-01 9.988218616118131887e-01 9.988815552251423258e-01 9.989412423191877943e-01 9.990008971017765305e-01 9.990605988940886029e-01 9.991202694204517343e-01 9.991799945989525700e-01 9.992396504333592722e-01 9.992993321050960276e-01 9.993590319845939707e-01 9.994186844810718506e-01 9.994783757027128068e-01 9.995380671697386976e-01 9.995977192326949146e-01 9.996574485456031223e-01 9.997171122201463644e-01 9.997768169749831069e-01 9.998364755352439071e-01 9.998961550267840837e-01 9.999558545251483466e-01
